Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
8674764098,"Mar 7, 2023, 11:33:55 AM",Course à pied du midi,Run,,3310,9.50,,,false,,,activities/8674764098.gpx,,,3310.0,3304.0,9499.66015625,5.3420000076293945,2.875199794769287,31.30875015258789,31.30875015258789,7.400000095367432,24.0,17.94654655456543,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,9558.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.869987964630127,5651.0,,,,,,,,,,,,""
8685156511,"Mar 9, 2023, 9:11:43 AM",Course à pied matinale,Run,,6110,17.29,,,false,,,activities/8685156511.gpx,,,6110.0,6090.0,17291.240234375,7.188000679016113,2.8392841815948486,40.0883903503418,54.68838882446289,5.300000190734863,31.0,30.228782653808594,-0.08443582057952881,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,17355.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8299901485443115,2358.60009765625,,,,,,,,,,,,""
8722577353,"Mar 16, 2023, 7:23:46 AM",Course à pied matinale,Run,,2928,9.03,,,false,,,activities/8722577353.gpx,,,2928.0,2922.0,9030.0498046875,5.932000160217285,3.0903661251068115,55.925148010253906,55.925148010253906,7.400000095367432,31.0,16.997732162475586,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,9132.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.084033489227295,5063.0,,,,,,,,,,,,""
8739113503,"Mar 19, 2023, 6:48:04 AM",Course à pied matinale,Run,,7801,21.03,,,false,,,activities/8739113503.gpx,,,7801.0,7764.0,21031.810546875,5.405859470367432,2.708888530731201,42.847938537597656,59.2479362487793,5.300000190734863,31.0,18.851882934570312,-0.07797712087631226,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,21077.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.696040391921997,3696.199951171875,,,,,,,,,,,,""
8750548574,"Mar 21, 2023, 6:24:43 AM",Course à pied matinale,Run,,4697,12.50,,,false,,,activities/8750548574.gpx,,,4697.0,4660.0,12500.5400390625,6.054003715515137,2.6825194358825684,63.9640007019043,59.064002990722656,7.400000095367432,31.0,19.70042610168457,0.03919830545783043,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,12623.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6613881587982178,5440.10009765625,,,,,,,,,,,,""
8762212040,"Mar 23, 2023, 6:18:23 AM",Course à pied matinale,Run,,3213,9.01,,,false,,,activities/8762212040.gpx,,,3213.0,3200.0,9010.2998046875,4.806054592132568,2.815718650817871,55.94493865966797,55.94493865966797,7.400000095367432,31.0,17.725208282470703,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,9109.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.804326057434082,4899.2998046875,,,,,,,,,,,,""
8780569163,"Mar 26, 2023, 10:49:01 AM",Course à pied du midi,Run,,9014,24.16,,,false,,,activities/8780569163.gpx,,,9014.0,8996.0,24166.869140625,4.807999610900879,2.686401605606079,60.0416374206543,75.34163665771484,5.300000190734863,31.0,15.194992065429688,-0.06330981105566025,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,24259.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.681037187576294,5617.89990234375,,,,,,,,,,,,""
8801328197,"Mar 30, 2023, 6:22:32 AM",Course à pied matinale,Run,,1926,5.83,,,false,,,activities/8801328197.gpx,,,1926.0,1917.0,5837.6201171875,4.802001953125,3.0451853275299072,29.24688720703125,45.4468879699707,7.400000095367432,31.0,16.013900756835938,-0.2775103449821472,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5864.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0309553146362305,3358.300048828125,,,,,,,,,,,,""
8817830438,"Apr 2, 2023, 7:52:35 AM",Course à pied matinale,Run,,8292,21.83,,,false,,,activities/8817830438.gpx,,,8292.0,8244.0,21837.830078125,4.559000015258789,2.6489362716674805,36.83827209472656,53.73827362060547,5.300000190734863,31.0,19.31265640258789,-0.07738864421844482,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,21878.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6336023807525635,4461.89990234375,,,,,,,,,,,,""
8840800027,"Apr 6, 2023, 6:09:47 AM",Course à pied matinale,Run,,4792,13.01,,,false,,,activities/8840800027.gpx,,,4792.0,4741.0,13011.76953125,4.447998046875,2.7445199489593506,59.65407180786133,59.65407180786133,7.400000095367432,31.0,13.147167205810547,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,13108.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.71531081199646,5792.2001953125,,,,,,,,,,,,""
8877057971,"Apr 12, 2023, 10:02:52 AM",Course à pied du midi,Run,,4325,12.75,,,false,,,activities/8877057971.gpx,,,4325.0,4325.0,12749.2099609375,4.430000305175781,2.947794198989868,24.889318466186523,24.789318084716797,4.900000095367432,13.899999618530273,13.298701286315918,0.0007843623170629144,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,12804.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.947794198989868,2517.0,,,,,,,,,,,,""
8942785214,"Apr 23, 2023, 7:18:44 AM",Course à pied matinale,Run,,20378,44.39,,,false,,,activities/8942785214.gpx,,,20378.0,19931.0,44389.26171875,5.538281440734863,2.227146625518799,209.118896484375,208.71890258789062,7.800000190734863,36.400001525878906,9.930418968200684,0.0009011188521981239,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,44652.69921875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.178293228149414,484.1000061035156,,,,,,,,,,,,""
8976431298,"Apr 29, 2023, 8:46:23 AM",Course à pied matinale,Run,,4666,12.44,,,false,,,activities/8976431298.gpx,,,4666.0,4663.0,12442.9599609375,4.443945407867432,2.668445110321045,59.556884765625,54.75688171386719,7.400000095367432,31.0,11.335943222045898,0.03857602924108505,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,12554.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.66672945022583,5648.60009765625,,,,,,,,,,,,""
8989187115,"May 1, 2023, 9:18:43 AM",Course à pied du midi,Run,,4540,11.33,,,false,,,activities/8989187115.gpx,,,4540.0,4222.0,11334.4404296875,4.837890625,2.6846139430999756,36.58466720581055,54.68466567993164,7.400000095367432,31.0,15.399219512939453,-0.1596902757883072,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,11370.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.496572732925415,5505.7998046875,,,,,,,,,,,,""
9001336281,"May 3, 2023, 7:41:41 AM",Course à pied matinale,Run,,4863,12.84,,,false,,,activities/9001336281.gpx,,,4863.0,4851.0,12845.2099609375,4.320019721984863,2.6479508876800537,59.62155532836914,59.62155532836914,7.400000095367432,31.0,12.663602828979492,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,12947.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6414167881011963,5677.10009765625,,,,,,,,,,,,""
9050291668,"May 11, 2023, 6:12:00 AM",Course à pied matinale,Run,,5144,10.98,,,false,,,activities/9050291668.gpx,,,5144.0,4868.0,10982.51953125,5.223925590515137,2.256063938140869,60.464988708496094,60.56499099731445,7.400000095367432,31.0,46.322513580322266,-0.0009105378994718194,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,11110.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.1350154876708984,5758.5,,,,,,,,,,,,""
